,Track_ID,Track_Name,Artist_Name,Artist_ID,Artist_followers,Artist_genres,Artist_popularity
438,543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,54933328,"['pop', 'uk pop']",97
439,4tNXntkAzQ5A2dfYRYGIIQ,Easier,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,5447385,"['boy band', 'dance pop', 'pop', 'post-teen pop']",87
440,36TO60sxDduIsO3xH8IcUh,Isis,Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,947645,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",79
441,1kK6DwzyXJSp58u5HYWwuD,"Go Loko (feat. Tyga, Jon Z)",YG,0A0FS04o6zMoto8OKPsDwY,1963409,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86
442,6aoGtdWXBkYQ2O2wnyIz2x,Not Ok,Kygo,23fqKkggKUBHNkbKtXEls4,5747052,"['edm', 'pop', 'tropical house']",88
443,7rknFhrVDyxzTJkPSf7LoW,No Me Conoce - Remix,Jhay Cortez,0EFisYRi20PTADoJrifHrz,429923,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",84
444,4e6l3QGj4RZesjDLVqYk3H,Marlboro Rot,Samra,6h1s4i4XKIYv4ErDelLDN0,435641,['german hip hop'],84
445,1NCUe90ZCiWTnWn3umrwqw,Vintage,NIKI,2kxP07DLgs4xlWz8YHlvfh,270879,"['indie r&b', 'indonesian r&b', 'pop']",77
446,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,3TVXtAsR1Inumwj472S9r4,42543081,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",98
447,7anSoGdgtmJTAPZBzcPhO6,Cuaderno,Dalex,0KPX4Ucy9dk82uj4GpKesn,649409,"['latin', 'r&b en espanol']",91
449,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,14625745,"['electropop', 'pop', 'tropical house']",90
450,7kh95COsNZjnTmc6aF76n7,Homerun (Intro),Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,8417991,"['argentine hip hop', 'trap argentino', 'trap latino']",86
454,5Lb1pjnll07UQKxNpnnGBy,Punto G,KAROL G,790FomKkXshlbRYZFtlgla,7288619,"['latin', 'reggaeton']",89
456,5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),Lil Baby,5f7VJjfbwm532GiveGC0ZK,3014831,"['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",92
457,4E6RdcCWMiHTu7zy1VTNDo,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,1yR65psqiazQpeM79CcGh8,12183379,['sertanejo'],89
458,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
459,340UVheS8z3ncW9TTUhAbc,Nightmare,Halsey,26VFTg2z8YR0cCuwLzESi2,8469385,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",91
460,6VYXuUz1nYMap8gtqeIrQB,I Think I Luv Her,Tyla Yaweh,1MXZ0hsGic96dWRDKwAwdr,76274,"['cali rap', 'melodic rap', 'pop rap', 'trap']",72
461,1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,3klZnJvYGIbWritVwQD434,56375,['dutch pop'],64
462,5QvBXUm5MglLJ3iBfTX2Wo,RUNNING OUT OF TIME,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
463,2kkcJ8tSDV42LdWcPjy6We,Wieder Lila,Samra,6h1s4i4XKIYv4ErDelLDN0,435641,['german hip hop'],84
464,51RN0kzWd7xeR4th5HsEtW,IGOR'S THEME,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
465,0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
466,1nXZnTALNXiPlvXotqHm66,A BOY IS A GUN*,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
467,0BnTBAGmr9FtYwkZrwKhwS,Just Us (feat. SZA),DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81
468,6bOkaEXc5CopinGazSLokx,WHAT'S GOOD,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
469,0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,8923542,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",86
470,4szQkW1CDHqbRZGltXJdd3,Soldi,Mahmood,06nvjg4wBANK6DCHjqtPNd,389930,['italian arena pop'],76
471,0b6UoVjUzFyZNpHI0aAhKt,Celebrate (feat. Travis Scott & Post Malone),DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81
472,0wEC0GNF74lAqrEFZJMl1m,PUPPET,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
473,7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,1r4hJ1h58CWwUQe3MxPuau,17708067,"['latin', 'reggaeton']",92
474,1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
475,1Hd2XLitkt1PYCWSbfF5qV,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81
476,6O10oTtZIZ4DkkUqyfCbrR,Higher (feat. Nipsey Hussle & John Legend),DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81
477,5TxRUOsGeWeRl3xOML59Ai,ARE WE STILL FRIENDS?,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
478,5A0M6B0RBSXSNWv0wcppZ9,I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86
481,3H9GDhVVTlmFQSmpt51qiP,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,8417991,"['argentine hip hop', 'trap argentino', 'trap latino']",86
482,6Dq8FZrvx9S28iyaKSwn9x,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81
483,2tOOcDDYkh0PSjr6GwPEAJ,Love Me Less (feat. Quinn XCII),MAX,1bqxdqvUtPWZri43cKHac8,363782,"['dance pop', 'indie poptimism', 'pop', 'pop rap', 'post-teen pop', 'viral pop']",77
484,5mpUKTdskZea0gStWzeHUZ,Unsainted,Slipknot,05fG473iIaoy82BF1aGhL8,5176509,"['alternative metal', 'nu metal', 'rap metal']",83
485,1T8IRUJBga0JXioJZvxjBR,DEUTSCHLAND,Rammstein,6wWVKhxIU2cEi0K81v7HvP,3656059,"['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'nu metal']",83
486,1FuJKBi6XdFyf8Yzmck468,Letzte Träne,Kontra K,4lDiJcOJ2GLCK6p9q5BgfK,1326981,"['christlicher rap', 'german hip hop']",77
487,0yFvWTLs3iIwDbc91noXGT,GRoCERIES,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,4509118,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87
488,7MqL7uh6zGd8x0B9srz3r0,Gib Gas,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,1184244,"['german cloud rap', 'german hip hop']",83
489,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,54933328,"['pop', 'uk pop']",97
490,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,21866595,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",93
491,7M2tXmeS15NAzEn7ABFeBg,Homicide (feat. Eminem),Logic,4xRYI6VqpkE3UwrDrAZL8L,4234420,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",87
493,3a1Zmq0P1E6W80x8EOcVNP,Tough (feat. Noah Kahan),Quinn XCII,3ApUX1o6oSz321MMECyIYd,397117,"['electropop', 'indie pop rap', 'pop', 'pop rap']",78
494,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,16487066,"['electropop', 'pop']",97
495,2emP5oaNH6cwFsugIPqVau,Nautilus,Bob James,6ryjbFyWBZho9KGXqKZdqQ,60982,"['jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz']",51
496,1SSzM044DUbVpYNNHWIhYJ,Vermissen (feat. Henning May),Juju,4sg4no0TXdsrM1s4SVUwNF,192132,"['german hip hop', 'german pop']",73
497,1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,5ZsFI1h6hIdQRw2ti0hz81,9909677,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",87
498,4YhN72dRYL2Z3MsaKyT7rS,Stay (Don't Go Away) [feat. Raye],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,20468693,"['dance pop', 'edm', 'pop']",90
499,3SZqA7rQvROJsCbUu2v0xa,Go Loko,YG,0A0FS04o6zMoto8OKPsDwY,1963409,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86
500,2FzgbCcszptrQpdJOr2Soi,Icy (feat. Gucci Mane),Logic,4xRYI6VqpkE3UwrDrAZL8L,4234420,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",87
501,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,5020405,"['dance pop', 'pop', 'post-teen pop']",81
502,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,4383835,"['dance pop', 'pop', 'post-teen pop']",87
505,15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,James Arthur,4IWBUUAFIplrNtaOHcJPRM,5027383,"['pop', 'post-teen pop', 'talent show', 'uk pop']",87
506,5lwVd35Zg6DJ4qibVMq99H,Date La Vuelta,Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,7566936,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",83
507,4p28KkjAQ16J3yF8PQHJVg,COMMANDO (feat. G-Eazy),Logic,4xRYI6VqpkE3UwrDrAZL8L,4234420,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",87
508,3PYx9Wte3jwb48V0wArMOy,Keanu Reeves,Logic,4xRYI6VqpkE3UwrDrAZL8L,4234420,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",87
509,6700Z4Izi8EbB6JNthU6Ma,Hold Me While You Wait,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,1690925,"['pop', 'uk pop']",91
510,1mT47pKLXUwPYGwB91GcNz,Créeme,KAROL G,790FomKkXshlbRYZFtlgla,7288619,"['latin', 'reggaeton']",89
511,23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,15328954,"['modern rock', 'rock']",87
513,4cbdPT6uaBOgOQe3fLMofl,Power is Power (feat. The Weeknd & Travis Scott),SZA,7tYKF4w9nC0nq9CsPZTHyP,2932521,"['hip hop', 'pop', 'pop rap', 'rap']",84
514,5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,Lizzo,56oDRnqbIiwx4mymNEv7dS,1554987,"['escape room', 'minnesota hip hop', 'pop', 'pop rap', 'trap queen']",88
515,44ZJ4hLD5onikKsVLQaILr,Vossi Bop,Stormzy,2SrSdSvpminqmStGELCSNd,1130124,"['grime', 'uk hip hop']",83
516,4Q8aDd3H6LF8t4eY7So9O8,Light It Up (with Tyga & Chris Brown),Marshmello,64KEffDW9EtZ1y2vBYgq8T,18720303,"['brostep', 'progressive electro house']",90
517,4NN6N5TxBO5k9uqu0W4gfQ,Floating (feat. 21 Savage),ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,2838965,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",81
519,2EGtBS7Ws3ajiSkJLviFJ4,CHopstix (feat. Travis Scott),ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,2838965,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",81
520,4SHhui9S7lFYGHXikfneGo,Drugs & The Internet,Lauv,5JZ7CnR6gTvEMKX4g70Amv,1959296,['pop'],90
521,7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila - Remix,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,20329848,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",98
522,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,12102014,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",87
523,60zxdAqWtdDu0vYsbXViA7,FANCY,TWICE,7n2Ycct7Beij7Dj7meI4X0,4256972,"['k-pop', 'k-pop girl group']",83
524,2gflJpSvKQdh0HA4Xd7hHf,On To The Next One,JAY Z,3nFkdlSjzX9mRTtwJOzDYB,4934209,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",83
525,22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,8430414,"['baroque pop', 'emo']",88
526,2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,4r63FhuTkUYltbVAg5TQnk,1371237,"['nc hip hop', 'pop rap', 'rap']",93
527,5w8wL9IpVlOerzOzOvkjvG,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",DJ Snake,540vIaP2JwjQb9dm3aArA4,6087420,['electronic trap'],87
528,4WzhjxvLP95y7AMDy0Atwb,Out Of Love,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,6365907,"['canadian contemporary r&b', 'dance pop', 'pop', 'post-teen pop']",85
529,7c5h27Ju8JE5xWKTQ88KhL,Hurts 2B Human (feat. Khalid),P!nk,1KCSPY1glIKqW2TotWuXOR,7458898,"['dance pop', 'pop', 'post-teen pop']",86
532,4sqABRRGU7CzcHXCyxUzFw,Do You Mean (feat. Ty Dolla $ign & bülow) - Myon Remix,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,14625745,"['electropop', 'pop', 'tropical house']",90
533,6tByydPskASjm9jTPkNQq0,Numb Numb Juice,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,2838965,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",81
534,59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,1317547,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",88
536,3zJw3rugfpVrmBeDDnUYzy,Happy Xmas (War Is Over) - Remastered,John Lennon,4x1nvY2FN8jxqAFA0DA02H,2930500,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock']",77
537,2Xo3rLHjXfdb4avN68aQyi,BEST ON EARTH (feat. BIA),Russ,1z7b1Pr1rSlvWRzsW3HOrS,2877788,"['hawaiian hip hop', 'pop', 'pop rap', 'rap']",86
538,3y3brCCecHC3Db18aIOnny,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,23fqKkggKUBHNkbKtXEls4,5747052,"['edm', 'pop', 'tropical house']",88
539,7LikBkHerFGZ58QHVOKp1t,Before I Let Go - Homecoming Live Bonus Track,Beyoncé,6vWDO969PvNqNYHIOW5v0m,20982858,"['dance pop', 'pop', 'r&b']",90
540,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,6AgTAQt8XS6jRWi4sX7w49,600016,['chicago rap'],81
541,4au7FRcgZzChASRYu279xH,Con Calma - Remix,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,14976430,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",95
543,4Yo1ZTT9D7gUqyzgpVKkhQ,I Don't Belong In This Club,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,1722461,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",84
548,0tV8pOpiNsKqUys0ilUcXz,Rise Up,Andra Day,1c4rxrxy8eDLvMVL1DTiBe,255231,['r&b'],64
549,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,3Nrfpe0tUJi4K4DXYWgMUX,14810112,"['k-pop', 'k-pop boy group']",92
550,5hnbE5BF2e8BCk9OMR1UVC,Mikrokosmos,BTS,3Nrfpe0tUJi4K4DXYWgMUX,14810112,"['k-pop', 'k-pop boy group']",92
552,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,2414264,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",76
553,3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,7279468,"['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",89
554,6JdS5rJvJaRA7B1tcm7kxZ,Dionysus,BTS,3Nrfpe0tUJi4K4DXYWgMUX,14810112,"['k-pop', 'k-pop boy group']",92
555,0eeeyCAGnGZInPtpkdYiPa,Jamais Vu,BTS,3Nrfpe0tUJi4K4DXYWgMUX,14810112,"['k-pop', 'k-pop boy group']",92
556,2isSdmQfVv32j2haL6hk9x,Intro : Persona,BTS,3Nrfpe0tUJi4K4DXYWgMUX,14810112,"['k-pop', 'k-pop boy group']",92
557,0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,27mFvqQj8KpjmdKIqcw1mG,613923,"['social media pop', 'trap']",64
558,4PkIDTPGedm0enzdvilLNd,Sixteen,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,7192502,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",86
559,1tNJrcVe6gwLEiZCtprs1u,3 Nights,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,202128,"['alternative pop rock', 'pop']",78
560,6Dma0t0hOe6Bd6u5YRKF3n,"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia,5WUlDfRSoLAfcVSX1WnrxN,14702014,"['australian dance', 'australian pop', 'dance pop', 'pop']",88
561,4pCEIQ6wBVuaJdER5bALtO,That's a Rack,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,7279468,"['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",89
562,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,MEDUZA,0xRXCcSX89eobfrshSVdyu,110875,['pop house'],84
563,7fODjB7BrQTGqh0hogW6XD,Que Mas Pues - Remix,Sech,77ziqFxp5gaInVrF2lj4ht,1835658,"['panamanian pop', 'reggaeton']",94
565,4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,1vCWHaC5f2uS3yhpwWbIA6,15989539,"['big room', 'edm', 'pop']",87
567,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,7279468,"['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",89
568,08aYFNUTIOMGq93e2VSArQ,Que Le De,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,356202,"['latin', 'reggaeton']",88
569,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,881584,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",78
570,6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),Kehlani,0cGUm45nv7Z6M6qdXYQGTX,2962943,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",85
573,18PergoIrGmRyeYxnaXJN2,Kill This Love,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,9781711,"['k-pop', 'k-pop girl group']",83
574,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
575,09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
577,1E6DEDWDKHoOW0fcFuDghV,Don't Pretend (feat. SAFE),Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
580,46lvmzK8wxAy66tjzXXSh0,Tal Vez,Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,8417991,"['argentine hip hop', 'trap argentino', 'trap latino']",86
581,2vsuel3g4zaLYSOY0mOMbi,Bad Luck,Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
582,0zYqFyhiTj419q56lNsjk0,Don't Know What To Do,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,9781711,"['k-pop', 'k-pop girl group']",83
583,5xIODxqlpUnRVA9ewZUCug,Harami,Samra,6h1s4i4XKIYv4ErDelLDN0,435641,['german hip hop'],84
586,0HEckRWFSknIupbGzavk5d,Hundred,Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
589,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,15328954,"['modern rock', 'rock']",87
590,6hzi3AGB39FjxFqcjgbWs7,Deux frères,PNL,3NH8t45zOTqzlZgBvZRjvB,2487179,"['french hip hop', 'pop urbaine']",79
591,7hzlzoOwCZ4D3Ow5YZK4kj,Insomnia,Daya,6Dd3NScHWwnW6obMFbl1BH,1002547,"['australian pop', 'dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']",78
592,3hYBu3LRhapDItoL2R5aK2,Rebel's Kick It,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,3512515,"['baton rouge rap', 'trap']",91
593,071oURJaZaGzVtM70PTPHS,cOcO MAmA,Dardan,3pjq2pDV9RR6VY55wBjVnp,566023,"['albanian hip hop', 'german hip hop']",73
594,2aG2nLUd8NNI7vFuOLBCe0,Autre monde,PNL,3NH8t45zOTqzlZgBvZRjvB,2487179,"['french hip hop', 'pop urbaine']",79
596,295SxdR1DqunCNwd0U767w,Blanka,PNL,3NH8t45zOTqzlZgBvZRjvB,2487179,"['french hip hop', 'pop urbaine']",79
597,44BgLFzaZ09it1ugjIOJBE,Bling Blaow,Nef The Pharaoh,3DiSC0nSNNWpPy5ZK3mcrz,90168,"['cali rap', 'hyphy', 'west coast trap']",61
598,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
